Last debit date,8
Last Credit Date,8
Last Maintained Date,8
Last rate Change Date,8
Date of Birth,8
User Date 1,8
User Date 2,8
User Date 3,8
User Date 4,8
User Date 5,8
User Date 6,8
User Date 7,8
User Date 8,8
User Date 9,8
User Date 10,8
User Date 11,8
User Date 12,8
User Date 13,8
User Date 14,8
Transfer Effective Date,8
Last Re-Age Date,8
ACH Authorisation date,8
ACH Effective Date,8
Card Expiration Date,8
Credit Bureau Score – sign,1
Credit Bureau Score,5
Application Credit Score – sign,1
Application Credit Score,5
Miscellaneous Credit Score – sign,1
Miscellaneous Credit Score,5
Credit Limit – sign,1
Credit Limit,17
Last Credit Limit – sign,1
Last Credit Limit,17
High Balance – sign,1
High Balance,17
Income – sign,1
Income,17
Number NSF – sign,1
Number NSF,3
Number Unblocked Cards – sign,1
Number Unblocked Cards,5
Months with Balance,1
Months with Balance,3
Months with Purchases,1
Months with Purchases,3
Payment Ratio 1 – sign,1
Payment Ratio 1,4
Payment Ratio 2 – sign,1
Payment Ratio 2,4
Payment Ratio 3 – sign,1
Payment Ratio 3,4
Payment Ratio 4 – sign,1
Payment Ratio 4,4
Payment Ratio 5 – sign,1
Payment Ratio 5,4
Payment Ratio 6 – sign,1
Payment Ratio 6,4
Payment Ratio 7 – sign,1
Payment Ratio 7,4
Payment Ratio 8 – sign,1
Payment Ratio 8,4
Payment Ratio 9 – sign,1
Payment Ratio 9,4
Payment Ratio 10 – sign,1
Payment Ratio 10,4
Payment Ratio 11 – sign,1
Payment Ratio 11,4
Payment Ratio 12 – sign,1
Payment Ratio 12,4
Delinquency History 1,1
Payment History 1,1
Delinquency History 2,1
Payment History 2,1
Delinquency History 3,1
Payment History 3,1
Delinquency History 4,1
Payment History 4,1
Delinquency History 5,1
Payment History 5,1
Delinquency History 6,1
Payment History 6,1
Delinquency History 7,1
Payment History 7,1
Delinquency History 8,1
Payment History 8,1
Delinquency History 9,1
Payment History 9,1
Delinquency History 10,1
Payment History 10,1
Delinquency History 11,1
Payment History 11,1
Delinquency History 12,1
Payment History 12,1
Delinquency History 13,1
Payment History 13,1
Delinquency History 14,1
Payment History 14,1
Delinquency History 15,1
Payment History 15,1
Delinquency History 16,1
Payment History 16,1
Delinquency History 17,1
Payment History 17,1
Delinquency History 18,1
Payment History 18,1
Delinquency History 19,1
Payment History 19,1
Delinquency History 20,1
Payment History 20,1
Delinquency History 21,1
Payment History 21,1
Delinquency History 22,1
Payment History 22,1
Delinquency History 23,1
Payment History 23,1
Delinquency History 24,1
Payment History 24,1
Payment Days Delinquent – sign,1
Payment Days Delinquent,3
Payment Cycle to date – sign,1
Payment Cycle to date,17
Payment Cycle to Date Number – sign,1
Payment Cycle to Date Number,3
Payment Last Requested – sign,1
Payment Last Requested,17
Payment Skip Flag,1
ACH Payment Flag,1
ACH Debit Type,1
ACH Routing / Transit Number – sign,1
ACH Routing / Transit Number,10
ACH Debit Account Number ,17
Payment Times Reaged – sign,1
Payment Times Reaged,3
Payment Cycle Due Code,1
Payment Amount Prepaid – sign,1
Payment Amount Prepaid,17
Payment Number Prepaid – sign,1
Payment Number Prepaid,3
Payment Total Amount Due – sign,1
Payment Total Amount Due,17
Payment Grace Days – sign,1
Payment Grace Days,3
Payment Current Due – sign,1
Payment Current Due,17
Payment Past Counter – sign,1
Payment Past Counter,3
Payment Past Due – sign,1
Payment Past Due,17
Payment 30 days Counter – sign,1
Payment 30 days Counter,3
Payment 30 days – sign,1
Payment 30 days,17
Payment 60 Days Counter – sign,1
Payment 60 Days Counter,3
Payment 60 Days – sign,1
Payment 60 Days,17
Payment 90 Days Counter – sign,1
Payment 90 Days Counter,3
Payment 90 Days – sign,1
Payment 90 Days,17
Payment 120 Days Counter – sign,1
Payment 120 Days Counter,3
Payment 120 Days  - sign,1
Payment 120 Days,17
Payment 150 Days Counter – sign,1
Payment 150 Days Counter,3
Payment 150 Days – sign,1
Payment 150 Days,17
Payment 180 Days Counter – sign,1
Payment 180 Days Counter,3
Payment 180 Days – sign,1
Payment 180 Days,17
Payment 210 Days Counter – sign,1
Payment 210 Days Counter,3
Payment 210 Days – sign,1
Payment 210 Days,17
Payment Last Amount – sign,1
Payment Last Amount,17
Payment Total Amount Forgiven – sign,1
Payment Total Amount Forgiven,17
Plan Payment Override Flag,1
Fixed Payment Amount – sign,1
Fixed Payment Amount,17
Fixed Payment Percentage – sign,1
Fixed Payment Percentage,7
Nominated ACH Amount Percentage Flag,1
Nominated ACH Amount – sign,1
Nominated ACH Amount,17
Nominated ACH Percentage – sign,1
Nominated ACH Percentage,7
Nominated ACH Start Date,8
Projected ACH Payment – sign,1
Projected ACH Payment,17
DD Request Day,2
DD Account Type,1
Internal Status Previous,1
DD Account Number,17
DD Routing Number – sign,1
DD Routing Number,10
Year-to-Date Card Issuance Fees – sign,1
Year-to-Date Card Issuance Fees,17
DD Actual Payment – sign,1
DD Actual Payment,17
Waive Cash Advance Fee 1,1
Waive Cash Advance Fee 2,1
Waive Cash Advance Fee 3,1
Waive Cash Advance Fee 4,1
Waive Cash Advance Fee 5,1
Current Balance – sign,1
Current Balance,17
Number of Plans – sign,1
Number of Plans,5
Fraud Reporting Flag,1
Open To Buy – sign,1
Open To Buy,17
Aggregate Days – sign,1
Aggregate Days,3
Amount Last Debit – sign,1
Amount Last Debit,17
Amount Last Purchase – sign,1
Amount Last Purchase,17
Last Year-To-Date Interest – sign,1
Last Year-To-Date Interest,17
Current Year-To-Date Interest Paid – sign,1
Current Year-To-Date Interest Paid,17
Last Year-To-Date INT Paid – sign,1
Last Year-To-Date INT Paid,17
Current Late Charge Amount – sign,1
Current Late Charge Amount,17
Prior Late Charge Amount – sign,1
Prior Late Charge Amount,17
Number Year-To-Date Late Charge – sign,1
Number Year-To-Date Late Charge,5
Amount Year-To-Date Late Charge – sign,1
Amount Year-To-Date Late Charge,17
Year-To-Date  Overlimit Charge – sign,1
Year-To-Date  Overlimit Charge,17
Number Year-To-Date Purchases – sign,1
Number Year-To-Date Purchases,5
Amount Year-To-Date Purchases – sign,1
Amount Year-To-Date Purchases,17
Number Cycle-To-Date Purchases – sign,1
Number Cycle-To-Date Purchases,5
Amount Cycle-To-Date Purchases – sign,1
Amount Cycle-To-Date Purchases,17
Number Year-To-Date Cash – sign,1
Number Year-To-Date Cash,5
Amount Year-To-Date Cash – sign,1
Amount Year-To-Date Cash,17
Number Cycle-To-Date Cash – sign,1
Number Cycle-To-Date Cash,5
Amount Cycle-To-Date Cash – sign,1
Amount Cycle-To-Date Cash,17
Number Year-To-Date Returns – sign,1
Number Year-To-Date Returns,5
Amount Year-To-Date Returns – sign,1
Amount Year-To-Date Returns,17
Number Cycle-To-Date Returns – sign,1
Number Cycle-To-Date Returns,5
Amount Cycle-To-Date Returns – sign,1
Amount Cycle-To-Date Returns,17
Amount Cycle-To-Date NSF – sign,1
Amount Cycle-To-Date NSF,17
Number Cycle-To-Date NSF – sign,1
Number Cycle-To-Date NSF,3
Number Year-To-Date Payments – sign,1
Number Year-To-Date Payments,3
Amount Year-To-Date Payments – sign,1
Amount Year-To-Date Payments,17
Number Disputed Items – sign,1
Number Disputed Items,5
Amount Disputed Items – sign,1
Amount Disputed Items,17
Amount Chargeoff – sign,1
Amount Chargeoff,17
Cash Amount Chargeoff – sign,1
Cash Amount Chargeoff,17
Chargeoff Reason 1,1
Chargeoff Reason 2,1
OVLM-EXCL-BAL-SIGN,1
OVLM-EXCL-BAL,17
User Amount 1 – sign,1
User Amount 1,17
User Amount 2 – sign,1
User Amount 2,17
User Amount 3 – sign,1
User Amount 3,17
User Amount 4 – sign,1
User Amount 4,17
User Amount 5 – sign,1
User Amount 5,17
User Amount 6 – sign,1
User Amount 6,17
User Amount 7 – sign,1
User Amount 7,17
User Amount 8 – sign,1
User Amount 8,17
User Amount 9 – sign,1
User Amount 9,17
User Amount 10 – sign,1
User Amount 10,17
User Amount 11 – sign,1
User Amount 11,17
User Amount 12 – sign,1
User Amount 12,17
User Amount 13 – sign,1
User Amount 13,17
User Amount 14 – sign,1
User Amount 14,17
Month-To-Date Finance Charge – sign,1
Month-To-Date Finance Charge,17
Month-To-Date Insurance Premium – sign,1
Month-To-Date Insurance Premium,17
Month-To-Date Service Charge – sign,1
Month-To-Date Service Charge,17
Cycle-To-Date Service Charge – sign,1
Cycle-To-Date Service Charge,17
Cycle-To-Date Cash Advance Service Charge – sign,1
Cycle-To-Date Cash Advance Service Charge,17
Number Cycle-To-Date Late Fees – sign,1
Number Cycle-To-Date Late Fees,3
Amount Cycle-To-Date Late Fees – sign,1
Amount Cycle-To-Date Late Fees,17
Amount Cycle-To-Date Membership Fees – sign,1
Amount Cycle-To-Date Membership Fees,17
Amount Cycle-To-Date Overlimit Fees – sign,1
Amount Cycle-To-Date Overlimit Fees,17
Amount Cycle-To-Date Recovery Fees – sign,1
Amount Cycle-To-Date Recovery Fees,17
Amount Cycle-To-Date Collection Fees – sign,1
Amount Cycle-To-Date Collection Fees,17
Amount Cycle-To-Date NSF Fees – sign,1
Amount Cycle-To-Date NSF Fees,17
Amount Memo Debit – sign,1
Amount Memo Debit,17
Number Memo Debit – sign,1
Number Memo Debit,3
Amount Memo Credit – sign,1
Amount Memo Credit,17
Number Memo Credit – sign,1
Number Memo Credit,3
Warning Code 1,1
Warning Code 2,1
Warning Code 3,1
Warning Code 4,1
Warning Code 5,1
Warning Code 6,1
Warning Code 7,1
Waive Cash Available Credit Flag,1
Cash Available Credit – sign,1
Cash Available Credit,17
Cash Amount Disputed Items – sign,1
Cash Amount Disputed Items,17
Cash Balance – sign,1
Cash Balance,17
Cash Available Credit Flag,1
Cash Available Credit Amount – sign,1
Cash Available Credit Amount,17
Cash Available Credit Percent – sign,1
Cash Available Credit Percent,8
Cash Credit Limit – sign,1
Cash Credit Limit,17
Cash Number Disputed Items – sign,1
Cash Number Disputed Items,5
Interest Variance 1 – sign,1
Interest Variance 1,7
Interest Variance 2 – sign,1
Interest Variance 2,7
Interest Variance 3 – sign,1
Interest Variance 3,7
Interest Variance 4 – sign,1
Interest Variance 4,7
Interest Variance 5 – sign,1
Interest Variance 5,7
Interest Variance 6 – sign,1
Interest Variance 6,7
Interest Variance 7 – sign,1
Interest Variance 7,7
Interest Variance 8 – sign,1
Interest Variance 8,7
Interest Variance 9 – sign,1
Interest Variance 9,7
Interest Variance 10 – sign,1
Interest Variance 10,7
Interest Variance 11 – sign,1
Interest Variance 11,7
Interest Variance 12 – sign,1
Interest Variance 12,7
Interest Variance Pending 1 – sign,1
Interest Variance Pending 1,7
Interest Variance Pending 2 – sign,1
Interest Variance Pending 2,7
Interest Variance Pending 3 – sign,1
Interest Variance Pending 3,7
Interest Variance Pending 4 – sign,1
Interest Variance Pending 4,7
Interest Variance Pending 5 – sign,1
Interest Variance Pending 5,7
Interest Variance Pending 6 – sign,1
Interest Variance Pending 6,7
Interest Variance Pending 7 – sign,1
Interest Variance Pending 7,7
Interest Variance Pending 8 – sign,1
Interest Variance Pending 8,7
Interest Variance Pending 9 – sign,1
Interest Variance Pending 9,7
Interest Variance Pending 10 – sign,1
Interest Variance Pending 10,7
Interest Variance Pending 11 – sign,1
Interest Variance Pending 11,7
Interest Variance Pending 12 – sign,1
Interest Variance Pending 12,7
Variance Effective Date,8
Pending PCT,3
Pending PCT Effective Date,8
Pending PCT End Date,8
Pending Level,1
Cash Plan Number – sigm,1
Cash Plan Number,5
Retail Plan Number  - sign,1
Retail Plan Number ,5
Greatest Card Expiration Date,8
DDA Routing Number – sign,1
DDA Routing Number,9
DDA Account Number ,19
Savings Routing Number  - SIGN,1
Savings Routing Number ,9
Savings Account Number ,19
User Defined Account Number ,19
Payment Hold,1
Temporary Credit Limit  - sign,1
Temporary Credit Limit ,17
Temporary Credit Limit Expiration Date,8
Customer Organisation,3
Date Last Cycle,8
Customer Statement Flag,1
Customer Letter Flag,1
Associated Type 1,1
Associated Account Number 1,19
Associated Relationship Type 1,1
Associated Date 1,8
Associated Amount 1 – sign,1
Associated Amount 1,17
Associated Type 2,1
Associated Account Number 2,19
Associated Relationship Type 2,1
Associated Date 2,8
Associated Amount 2 – sign,1
Associated Amount 2,17
Associated Type 3,1
Associated Account Number 3,19
Associated Relationship Type 3,1
Associated Date 3,8
Associated Amount 3 – sign,1
Associated Amount 3,17
Terms Condition,4
Terms Condition Date,8
Waive User Fee 1,1
Waive User Fee 2,1
Waive User Fee 3,1
Waive User Fee 4,1
Waive User Fee 5,1
Waive User Fee 6,1
Preferential Minimum Amount – sign,1
Preferential Minimum Amount,17
Preferential Interest Days – sign,1
Preferential Interest Days,3
Preferential Start Date,8
Preferential End Date,8
Preferential Promo Date,8
Rebate Preferential Transaction Amount – sign,1
Rebate Preferential Transaction Amount,17
Payment Remittance Method,1
Previous Payment Remittance Method,1
Suppress Letters Flag,1
Hold Letters Flag,1
Application User 1,20
Application User 2,20
Application User 3,20
Miscellaneous User 1,30
Miscellaneous User 2,1
Miscellaneous User 3,11
Miscellaneous User 4,11
Miscellaneous User 5,11
Miscellaneous User 6,11
Miscellaneous User 7,11
Miscellaneous User 8,11
Miscellaneous User 9,2
Miscellaneous User 10,2
Miscellaneous User 11,2
Miscellaneous User 12,2
Maker Home Phone,20
Maker Employment Phone,20
Immediate Due – sign,1
Immediate Due,17
First Purchase Date,8
First Purchase Amount – sign,1
First Purchase Amount,17
Last Cash Advance Date,8
Last Cash Advance Amount – sign,1
Last Cash Advance Amount,17
Balance Transfer Balance – sign,1
Balance Transfer Balance,17
Least Card Expiration Date,8
Year-To-Date paid insurance – sign,1
Year-To-Date paid insurance,17
Year-To-Date paid user fee 1  - sign,1
Year-To-Date paid user fee 1 ,17
Year-To-Date paid user fee 2  - sign,1
Year-To-Date paid user fee 2 ,17
Year-To-Date paid user fee 3  - sign,1
Year-To-Date paid user fee 3 ,17
Year-To-Date paid user fee 4  - sign,1
Year-To-Date paid user fee 4 ,17
Year-To-Date paid user fee 5  - sign,1
Year-To-Date paid user fee 5 ,17
Year-To-Date paid user fee 6  - sign,1
Year-To-Date paid user fee 6 ,17
Year-To-Date billed interest  - sign,1
Year-To-Date billed interest ,17
Year-To-Date billed insurance – sign,1
Year-To-Date billed insurance   ,17
Cycle-To-Date billed user fee 1 – sign,1
Cycle-To-Date billed user fee 1   ,17
Year-To-Date billed user fee 1 – sign,1
Year-To-Date billed user fee 1   ,17
Cycle-To-Date billed user fee 2 – sign,1
Cycle-To-Date billed user fee 2   ,17
Year-To-Date billed user fee 2 – sign,1
Year-To-Date billed user fee 2   ,17
Cycle-To-Date billed user fee 3 – sign,1
Cycle-To-Date billed user fee 3   ,17
Year-To-Date billed user fee 3 – sign,1
Year-To-Date billed user fee 3   ,17
Cycle-To-Date billed user fee 4 – sign,1
Cycle-To-Date billed user fee 4   ,17
Year-To-Date billed user fee 4 – sign,1
Year-To-Date billed user fee 4   ,17
Cycle-To-Date billed user fee 5 – sign,1
Cycle-To-Date billed user fee 5   ,17
Year-To-Date billed user fee 5 – sign,1
Year-To-Date billed user fee 5   ,17
Cycle-To-Date billed user fee 6 – sign,1
Cycle-To-Date billed user fee 6   ,17
Year-To-Date billed user fee 6 – sign,1
Year-To-Date billed user fee 6   ,17
First Billed Interest Date ,8
Statement Produced Flag,1
Last Credit Balance Statement Date,8
Next Plan Record Number – sign,1
Next Plan Record Number ,3
Grace Day Expiration Date,8
Number of Returned Payments – sign,1
Number of Returned Payments,3
Date Next Cycle,8
VIP Status,1
Commercial Flag,1
Initial Status Before Transfer,1
Original Billing Cycle,2
Number of Month-to-date Transactions – sign,1
Number of Month-to-date Transactions   ,5
Amount of Month-to-date Transactions – sign,1
Amount of Month-to-date Transactions   ,17
Card Technology,1
Activation Call Qualification Indicator ,1
Sweep Account Number,19
Date Start Overlimit,8
Contact Indicator,2
Amount Declined Cycle-To-Date – sign,1
Amount Declined Cycle-To-Date,17
Number Declined Cycle-To-Date – sign,1
Number Declined Cycle-To-Date,3
Open-To-Buy Ratio,3
Account Updater Switch,1
Transfer Type,1
Prepaid Flag,1
Prepaid Type                ,1
Prepaid Plan Number – sign,1
Prepaid Plan Number         ,5
Prepaid Load Frequency         ,1
Prepaid Load Number,2
Prepaid Load Amount – sign,1
Prepaid Load Amount        ,17
Min Initial Load Amount – sign,1
Min Initial Load Amount        ,17
Max Initial Load Amount – sign,1
Max Initial Load Amount        ,17
Min Single Load Amount – sign,1
Min Single Load Amount        ,17
Max Single Load Amount – sign,1
Max Single Load Amount        ,17
Max Lifetime Load Number – sign,1
Max Lifetime Load Number         ,5
Max Lifetime Load Amount – sign,1
Max Lifetime Load Amount        ,17
Generic Loads Allowed      ,2
Load Amount Accumulated 1 – sign,1
Load Amount Accumulated 1,17
Load Number Accumulated 1 – sign,1
Load Number Accumulated 1,5
Load Amount Accumulated 2 – sign,1
Load Amount Accumulated 2,17
Load Number Accumulated 2 – sign,1
Load Number Accumulated 2,5
Load Amount Accumulated 3 – sign,1
Load Amount Accumulated 3,17
Load Number Accumulated 3 – sign,1
Load Number Accumulated 3,5
Load Amount Accumulated 4 – sign,1
Load Amount Accumulated 4,17
Load Number Accumulated 4 – sign,1
Load Number Accumulated 4,5
Number Load Memo               ,1
Number Load Memo               ,5
Amount Load Memo – sign,1
Amount Load Memo             ,17
Amount Life-To-Date Authorized Purchases – sign,1
Amount Life-To-Date Authorized Purchases  ,17
Amount Life-To-Date Authorized Returns- sign,1
Amount Life-To-Date Authorized Returns ,17
Number Cycle-To-Date Loads – sign,1
Number Cycle-To-Date Loads             ,5
Amount Cycle-To-Date Loads – sign,1
Amount Cycle-To-Date Loads             ,17
Number Year-To-Date Loads – sign,1
Number Year-To-Date Loads             ,5
Amount Year-To-Date Loads – sign,1
Amount Year-To-Date Loads             ,17
Number Life-To-Date Loads – sign,1
Number Life-To-Date Loads             ,5
Amount Life-To-Date Loads – sign,1
Amount Life-To-Date Loads             ,17
Date First Load        ,8
Amount First Load – sign,1
Amount First Load           ,17
Date Last Load           ,8
Amount Last Load – sign,1
Amount Last Load            ,17
Number Return Load – sign,1
Number Return Load           ,5
Date Last Load Reversal    ,8
Amount Last Load Reversal – sign,1
Amount Last Load Reversal    ,17
Prepaid Migration Switch,1
Grace Counter Transaction Fee Daily 1          ,2
Grace Counter Transaction Fee Cycle 1          ,2
Grace Counter Transaction Fee Yearly 1          ,2
Grace Counter Transaction Fee Daily 2          ,2
Grace Counter Transaction Fee Cycle 2          ,2
Grace Counter Transaction Fee Yearly 2          ,2
Grace Counter Transaction Fee Daily 3          ,2
Grace Counter Transaction Fee Cycle 3          ,2
Grace Counter Transaction Fee Yearly 3          ,2
Grace Counter Transaction Fee Daily 4          ,2
Grace Counter Transaction Fee Cycle 4          ,2
Grace Counter Transaction Fee Yearly 4          ,2
Grace Counter Transaction Fee Daily 5          ,2
Grace Counter Transaction Fee Cycle 5          ,2
Grace Counter Transaction Fee Yearly 5          ,2
Grace Counter Transaction Fee Daily 6          ,2
Grace Counter Transaction Fee Cycle 6          ,2
Grace Counter Transaction Fee Yearly 6          ,2
Grace Counter Statement Fee Transaction Code        ,2
Grace Counter Dormancy Fee Transaction Code              ,2
Grace-Limits-Frequency Dormancy Fee Limit,2
Grace-Limits-Frequency Statement Fee Limit,2
Grace-Limits-Frequency Transaction Fee Limit 1,2
Grace-Limits-Frequency Transaction Fee Frequency 1,1
Grace-Limits-Frequency Transaction Fee Limit 2,2
Grace-Limits-Frequency Transaction Fee Frequency 2,1
Grace-Limits-Frequency Transaction Fee Limit 3,2
Grace-Limits-Frequency Transaction Fee Frequency 3,1
Grace-Limits-Frequency Transaction Fee Limit 4,2
Grace-Limits-Frequency Transaction Fee Frequency 4,1
Grace-Limits-Frequency Transaction Fee Limit 5,2
Grace-Limits-Frequency Transaction Fee Frequency 5,1
Grace-Limits-Frequency Transaction Fee Limit 6,2
Grace-Limits-Frequency Transaction Fee Frequency 6,1
Waive Dormancy Fee           ,1
Waive Refund Fee        ,1
Waive Statement Fee    ,1
Waive Transaction Fee 1,1
Waive Transaction Fee 2,1
Waive Transaction Fee 3,1
Waive Transaction Fee 4,1
Waive Transaction Fee 5,1
Waive Transaction Fee 6,1
Customer Select Due Day       ,2
Life-To-Date Skip Counter           ,3
Year-To-Date Skip Counter           ,3
Skip Level                   ,1
Date Last Skip         ,8
Prepaid Auth Restriction Daily Indicator,1
Prepaid Auth Restriction Cycle-to-Date Indicator,1
Prepaid Auth Restriction Yearly Indicator,1
Service Charge Fee Table,3
Service Charge Fee Start Date       ,8
Service Charge Fee Expiry Date       ,8
Pending Service Charge Fee,3
Pending Service Charge Fee Effective Date,8
Pending Service Charge Fee End Date ,8
Number Statement Reprints – sign,1
Number Statement Reprints     ,5
Multi-Scheme Flag      ,1
Multi-Scheme Card Logo 1          ,3
Multi-Scheme Card Quarterly Affiliate Flag 1  ,3
Multi-Scheme Card  Number Active 1 – sign,1
Multi-Scheme Card  Number Active 1,5
Multi-Scheme Card Logo 2          ,3
Multi-Scheme Card Quarterly Affiliate Flag 2  ,3
Multi-Scheme Card  Number Active 2 – sign,1
Multi-Scheme Card  Number Active 2,5
Multi-Scheme Card Logo 3          ,3
Multi-Scheme Card Quarterly Affiliate Flag 3  ,3
Multi-Scheme Card  Number Active 3 – sign,1
Multi-Scheme Card  Number Active 3,5
Multi-Scheme Card Logo 4         ,3
Multi-Scheme Card Quarterly Affiliate Flag 4  ,3
Multi-Scheme Card  Number Active 4 – sign,1
Multi-Scheme Card  Number Active 4,5
Multi-Scheme Card Logo 5          ,3
Multi-Scheme Card Quarterly Affiliate Flag 5  ,3
Multi-Scheme Card  Number Active 5 – sign,1
Multi-Scheme Card  Number Active 5,5
Multi-Scheme Card Logo 6          ,3
Multi-Scheme Card Quarterly Affiliate Flag 6  ,3
Multi-Scheme Card  Number Active 6 – sign,1
Multi-Scheme Card  Number Active 6,5
Multi-Scheme Primary Card Set ID,19
Cash Balance Statement – sign,1
Cash Balance Statement,17
Retail Balance Statement – sign,1
Retail Balance Statement,17
Last Statement Balance – sign,1
Last Statement Balance,17
Previous Payment ACH Transit Routing Number – sign,1
Previous Payment ACH Transit Routing Number,10
Previous Payment ACH Debit Type,1
Previous Payment ACH Debit Number,17
Source Channel ,1
Customer Block Date,8
Miscellaneous Credit After Chargeoff – sign,1
Miscellaneous Credit After Chargeoff,17
Miscellaneous Debit After Chargeoff – sign,1
Miscellaneous Debit After Chargeoff,17
Amount Recovered – sign,1
Amount Recovered,17
29 Days Delinquency Counter,2
Customer Block Code,1
Customer Warning Code ,1
SPID,3
Test Digits,4
Special Handling Flag,1
Collection Class Type,1
Amount At Risk – sign,1
Amount At Risk,17
Amount At Risk Factor – sign,1
Amount At Risk Factor,10
Collection Block Code,1
Collection Class,3
Collection Indicator,1
PTP Action Today,1
Number Broken Promise – sign,1
Number Broken Promise,3
Current PTP,1
Phone Address Indicator,1
Phone Address Change Indicator,1
Date Last Credit Decrease,8
Date Last Credit Increase,8
Pre-Post Delinquency,1
Delinquency Strategy ID – sign,1
Delinquency Strategy ID,3
Delinquency Scenario ID – sign,1
Delinquency Scenario ID,3
Delinquency Action Counter,1
Delinquency Control Indicator,1
Delinquency Next Call – sign,1
Delinquency Next Call,7
Delinquency Number Letters – sign,1
Delinquency Number Letters,3
Authorisation Strategy ID 1 – sign,1
Authorisation Strategy ID 1,3
Filler,4
Authorisation Scenario ID 1 – sign,1
Authorisation Scenario ID 1,3
Authorisation Control ID 1,1
Overlimit Fee Waived Counter,2
MCOM Date Last Communication,8
MCOM Number of Letters – sign,1
MCOM Number of Letters,3
MCOM Control ID 1 ,1
MCOM Strategy ID 1 – sign,1
MCOM Strategy ID 1,3
MCOM Scenario Indicator 1 – sign,1
MCOM Scenario Indicator 1,3
MCOM Date Promo 1,8
MCOM Promo Code 1,4
MCOM Notify Indicator 1,1
MCOM Control Indicator 2 ,1
MCOM Strategy ID 2 – sign,1
MCOM Strategy ID 2,3
MCOM Scenario ID 2 – sign,1
MCOM Scenario ID 2,3
MCOM Date Promo 2,8
MCOM Promo Code 2,4
MCOM Notify Indicator 2,1
MCOM Control Indicator 3 ,1
MCOM Strategy ID 3 – sign,1
MCOM Strategy ID 3,3
MCOM Scenario ID 3 – sign,1
MCOM Scenario ID 3,3
MCOM Date Promo 3,8
MCOM Promo Code 3,4
MCOM Notify Indicator 3,1
MCOM Control Indicator 4 ,1
MCOM Strategy ID 4 – sign,1
MCOM Strategy ID 4,3
MCOM Scenario ID 4 – sign,1
MCOM Scenario ID 4,3
MCOM Date Promo 4,8
MCOM Promo Code 4,4
MCOM Notify Indicator 4,1
MCOM Control Indicator 5 ,1
MCOM Strategy ID 5 – sign,1
MCOM Strategy ID 5,3
MCOM Scenario ID 5 – sign,1
MCOM Scenario ID 5,3
MCOM Date Promo 5,8
MCOM Promo Code 5,4
MCOM Notify Indicator 5,1
Reprice Date Last Review,8
Reprice Scenario ID – sign,1
Reprice Scenario ID,3
Reprice Strategy ID – sign,1
Reprice Strategy ID,3
Reprice Control ID,1
Reprice Status Indicator,1
Re-price Date Last Re-priced,8
Re-price Interest Variance – sign,1
Re-price Interest Variance,7
Re-price PCT ID,3
Re-price Effective Date,8
Re-price End Date,8
Re-price PCT Level,1
Reissue Strategy ID – sign,1
Reissue Strategy ID ,3
Reissue Scenario ID – sign,1
Reissue Scenario ID,3
Reissue Control ID,1
Credit Limit Strategy ID – sign,1
Credit Limit Strategy ID ,3
Credit Limit Scenario ID – sign,1
Credit Limit Scenario ID,3
Credit Limit Control ID,1
TRIAD Score 1 – sign,1
TRIAD Score 1,4
TRIAD Score 2 – sign,1
TRIAD Score 2,4
TRIAD Score 3 – sign,1
TRIAD Score 3,4
TRIAD Score 4 – sign,1
TRIAD Score 4,4
TRIAD Score 5 – sign,1
TRIAD Score 5,4
TRIAD Score 6 – sign,1
TRIAD Score 6,4
TRIAD Score 7 – sign,1
TRIAD Score 7,4
TRIAD Score 8 – sign,1
TRIAD Score 8,4
TRIAD Score 9 – sign,1
TRIAD Score 9,4
TRIAD Score 10 – sign,1
TRIAD Score 10,4
TRIAD Score 11 – sign,1
TRIAD Score 11,4
TRIAD Score 12 – sign,1
TRIAD Score 12,4
TRIAD Score 13 – sign,1
TRIAD Score 13,4
TRIAD Score 14 – sign,1
TRIAD Score 14,4
TRIAD Score 15 – sign,1
TRIAD Score 15,4
TRIAD Score 16 – sign,1
TRIAD Score 16,4
TRIAD Score 17 – sign,1
TRIAD Score 17,4
TRIAD Score 18 – sign,1
TRIAD Score 18,4
TRIAD Score 19 – sign,1
TRIAD Score 19,4
TRIAD Score 20 – sign,1
TRIAD Score 20,4
TRIAD Authorisation Block Code ,1
TRIAD Overlimit Block Code ,1
TRIAD Recurring Statement Message – sign,1
TRIAD Recurring Statement Message,3
TRIAD Credit Limit Exclusion Indicator,1
TRIAD Billing Exclusion Indicator,1
TRIAD Reissue Decline Reason,5
TRIAD Repricing Reason ,2
Cheque Book Ordering Flag      ,1
Cheque Book Bank Sort Code – sign,1
Cheque Book Bank Sort Code     ,7
Cheque Book Cross-Reference Number – sign,1
Cheque Book Cross-Reference Number    ,9
Cheque Book Sequence Number – sign,1
Cheque Book Sequence Number   ,7
Cheque Book Unused – sign,1
Cheque Book Unused     ,3
Cheque Book Auto Reissue Flag,1
Cheque Book Dispatch Method,1
Cheque Book Last Unpaid Date ,8
Cheque Book Number Unpaid Fee Today,2
Cheque Book Amount Unpaid Fee Today – sign,1
Cheque Book Amount Unpaid Fee Today,17
Cheque Book Number Unpaid Fees Cycle-To-Date,3
Cheque Book Amount Unpaid Fees Cycle-To-Date – sign,1
Cheque Book Amount Unpaid Fees Cycle-To-Date,17
Payment ACH Bank ID,4
Marketing Opt Out,1
Disability Indicator,1
Delivery Option,1
